CNPJ,Razao_Social,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF,CNPJ_Valido,Nome_Valido,Valor_Valido
92911056000116,ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DO RS - AFISVEC,2,2025,1060725.2,382639,Autogestão,RS,True,True,True
69099307000198,CROWN ODONTOLOGIA DE GRUPO LTDA,2,2025,554175.16,397245,Odontologia de Grupo,SP,True,True,True
53454617000143,SISTEMA TOTAL DE SAÚDE LTDA.,2,2025,5315723.99,402001,Medicina de Grupo,SP,True,True,True
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,2,2025,99444680.36,354562,Filantropia,SP,True,True,True
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,2,2025,117992153.24,358088,Cooperativa Médica,SP,True,True,True
63367700000139,CAIXA DE ASSISTÊNCIA DOS SERVIDORES FAZENDÁRIOS ESTADUAIS,2,2025,47848243.98,359122,Autogestão,CE,True,True,True
12923462000160,UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA,2,2025,7189599.99,361569,Cooperativa odontológica,PB,True,True,True
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,2,2025,16690374.25,362832,Cooperativa Médica,RS,True,True,True
20320487000105,AGROS - INSTITUTO UFV DE SEGURIDADE SOCIAL,2,2025,43504780.43,368920,Autogestão,MG,True,True,True
03044492000105,HOSPITAL S.P. LTDA.,2,2025,5027404.53,363189,Medicina de Grupo,RS,True,True,True
02513939000185,PLANO ASSISTENCIAL SÃO LUCAS LTDA,2,2025,3361471.76,363391,Medicina de Grupo,MG,True,True,True
64388812000139,UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO,2,2025,14274947.07,364070,Cooperativa Médica,MG,True,True,True
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,2,2025,14807695.92,351776,Cooperativa Médica,SP,True,True,True
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,2,2025,76772104.52,352543,Cooperativa Médica,MA,True,True,True
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,2,2025,126164827.0,352683,Cooperativa Médica,RJ,True,True,True
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2,2025,9154788.9,353698,Cooperativa Médica,RS,True,True,True
75054940000162,FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,2,2025,169140759.33,355151,Autogestão,PR,True,True,True
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,2,2025,5088413413.39,359017,Medicina de Grupo,SP,True,True,True
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,2,2025,44396797.03,362140,Cooperativa Médica,PA,True,True,True
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,2,2025,120096501.75,350371,Cooperativa Médica,BA,True,True,True
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,2,2025,121043963.68,353060,Cooperativa Médica,MG,True,True,True
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,2,2025,252463291.44,354031,Cooperativa Médica,SP,True,True,True
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,2,2025,15856479.89,354996,Cooperativa Médica,MG,True,True,True
02254846000183,COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ,2,2025,2288773.59,365785,Cooperativa odontológica,AP,True,True,True
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,2,2025,34863050.55,366064,Cooperativa Médica,PR,True,True,True
59499251000105,UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO,2,2025,24812556.04,366340,Cooperativa Médica,SP,True,True,True
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,2,2025,463184706.76,348520,Medicina de Grupo,CE,True,True,True
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,41031301.71,352179,Cooperativa Médica,RS,True,True,True
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,2,2025,568147529.45,352331,Autogestão,SP,True,True,True
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,2,2025,39358062.08,354279,Cooperativa Médica,SP,True,True,True
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,2,2025,297333432.24,355691,Cooperativa Médica,SC,True,True,True
88938089000182,UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA,2,2025,9249481.51,366439,Cooperativa odontológica,RS,True,True,True
02849393000138,BENSAUDE PLANO DE ASSISTENCIA MEDICA HOSPITALAR LTDA.,2,2025,155367941.54,366561,Medicina de Grupo,SP,True,True,True
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2,2025,208412623.73,356417,Cooperativa Médica,RS,True,True,True
79831608000118,SIM - CAIXA DE ASSISTÊNCIA À SAÚDE,2,2025,63668928.53,356476,Autogestão,SC,True,True,True
95642179000197,HUMANA SAÚDE LTDA.,2,2025,194996159.54,348180,Medicina de Grupo,PR,True,True,True
62465117000106,FUNDAÇÃO CESP,2,2025,784078399.3,315478,Autogestão,SP,True,True,True
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,2,2025,21393216.75,321931,Filantropia,RJ,True,True,True
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,2,2025,159943319.52,317233,Autogestão,PE,True,True,True
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,2,2025,165782544.0,317632,Autogestão,SP,True,True,True
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO,2,2025,127057026.39,304883,Cooperativa Médica,SP,True,True,True
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,102361428.76,311375,Cooperativa Médica,RS,True,True,True
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,2,2025,62821078.86,311961,Cooperativa Médica,AM,True,True,True
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,66801433.15,313211,Cooperativa Médica,RS,True,True,True
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,105964666.96,314099,Cooperativa Médica,MT,True,True,True
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,2,2025,225075974.23,315796,Cooperativa Médica,SP,True,True,True
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,2,2025,3525658.57,316849,Autogestão,RJ,True,True,True
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,2,2025,17663384.22,317896,Cooperativa Médica,MG,True,True,True
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,2,2025,27391012.57,318035,Cooperativa Médica,MG,True,True,True
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,2,2025,203546135.98,320706,Cooperativa Médica,ES,True,True,True
04439627000102,ALLIANZ SAÚDE S/A,2,2025,10420156.42,515,Seguradora Especializada em Saúde,SP,True,True,True
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.,2,2025,28521176.99,301060,Cooperativa Médica,MG,True,True,True
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO,2,2025,113227731.13,301574,Cooperativa Médica,SP,True,True,True
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,2,2025,12387997.38,353264,Filantropia,SP,True,True,True
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,2,2025,187842398.08,354066,Cooperativa Médica,MG,True,True,True
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ,2,2025,24641486.35,354627,Cooperativa Médica,PR,True,True,True
48628366000136,UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO,2,2025,185991846.62,369292,Cooperativa Médica,SP,True,True,True
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,2,2025,78455114.47,369411,Cooperativa Médica,SP,True,True,True
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,2,2025,669999806.91,346926,Autogestão,DF,True,True,True
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,2,2025,132312800.95,348082,Cooperativa Médica,SP,True,True,True
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,2,2025,46575840.02,348244,Cooperativa Médica,SC,True,True,True
00338763000147,PLENA SAÚDE S.A.,2,2025,113681799.6,348830,Medicina de Grupo,SP,True,True,True
41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,2,2025,24660019.89,355593,Cooperativa Médica,MG,True,True,True
00361325000108,HUMANA SAÚDE NORDESTE LTDA. ,2,2025,499674603.46,357511,Medicina de Grupo,PI,True,True,True
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,28380794.05,345776,Cooperativa Médica,SP,True,True,True
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,2,2025,104924529.26,347507,Cooperativa Médica,RO,True,True,True
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2,2025,16736802.08,350648,Cooperativa Médica,RS,True,True,True
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,2,2025,2332716.4,350770,Cooperativa odontológica,PR,True,True,True
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,2,2025,171855305.63,336106,Cooperativa Médica,SP,True,True,True
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,2,2025,97869421.37,337871,Cooperativa Médica,AC,True,True,True
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,2,2025,216671375.25,340952,Cooperativa Médica,PE,True,True,True
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,2,2025,657586799.13,342084,Cooperativa Médica,MT,True,True,True
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,2,2025,18238358.18,342386,Cooperativa Médica,MS,True,True,True
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,2,2025,82417843.63,342807,Filantropia,MG,True,True,True
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,2,2025,45068771.44,323926,Cooperativa Médica,MG,True,True,True
42182170000184,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,2,2025,123819747.83,324361,Medicina de Grupo,RJ,True,True,True
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,2,2025,100018909.29,326755,Filantropia,PR,True,True,True
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,2,2025,505372770.2,327689,Cooperativa Médica,AL,True,True,True
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,2,2025,13533926.38,329665,Autogestão,ES,True,True,True
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,2,2025,67688771.51,335215,Cooperativa Médica,RJ,True,True,True
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,2,2025,14193274.38,335657,Medicina de Grupo,SP,True,True,True
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,2,2025,37010167.36,338346,Medicina de Grupo,RS,True,True,True
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,2,2025,2684814.87,340162,Medicina de Grupo,RJ,True,True,True
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,2,2025,6574826.09,342157,Cooperativa Médica,GO,True,True,True
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,2,2025,58774072.53,342611,Autogestão,SP,True,True,True
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,2,2025,45949032.26,322831,Cooperativa Médica,MG,True,True,True
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,2,2025,2540129.27,322890,Odontologia de Grupo,SP,True,True,True
09237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,2,2025,1620417.3,324213,Cooperativa Médica,PB,True,True,True
01193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,2,2025,39839827.36,324566,Cooperativa Médica,GO,True,True,True
29309127000179,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,2,2025,10839042884.31,326305,Medicina de Grupo,SP,True,True,True
66453168000160,UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO,2,2025,13753417.87,327352,Cooperativa Médica,MG,True,True,True
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,2,2025,11773260.33,327468,Cooperativa Médica,SP,True,True,True
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,2,2025,21577507.37,328308,Cooperativa Médica,SP,True,True,True
02753398000162,SF SISTEMAS DE SAÚDE LTDA,2,2025,16234800.56,422371,Medicina de Grupo,SP,True,True,True
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,2,2025,43188352.46,422631,Autogestão,RJ,True,True,True
50565317000143,SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS,2,2025,1197155075.33,424188,Autogestão,GO,True,True,True
08225953000160,SANTA CASA DE MAUÁ SAÚDE,2,2025,49023885.34,421197,Medicina de Grupo,SP,True,True,True
29910807000143,RIO DOCE SAÚDE,2,2025,7220908.63,421359,Medicina de Grupo,ES,True,True,True
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,2,2025,2840.0,422941,Administradora de Benefícios,SP,True,True,True
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,2,2025,2672342.51,419591,Autogestão,PA,True,True,True
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,2,2025,4099306.24,420123,Medicina de Grupo,SP,True,True,True
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,2,2025,1922492.24,421189,Filantropia,MG,True,True,True
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,2,2025,183961958.04,422339,Medicina de Grupo,RJ,True,True,True
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,2,2025,183297.47,422754,Medicina de Grupo,SP,True,True,True
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,2,2025,29187808.12,419150,Medicina de Grupo,SP,True,True,True
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,2,2025,33522782.96,421766,Medicina de Grupo,ES,True,True,True
33922160000147,ASSOCIAÇÃO FCA SAÚDE,2,2025,0.17,422053,Autogestão,MG,True,True,True
54557861000102,BLUZZ SAÚDE S/A,2,2025,763390.55,424170,Medicina de Grupo,ES,True,True,True
17048922000171,ODONTO PRIME S/S LTDA,2,2025,306660.48,418994,Odontologia de Grupo,CE,True,True,True
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,2,2025,30148713.41,419427,Autogestão,RS,True,True,True
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,2,2025,16431184.17,420701,Autogestão,RS,True,True,True
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,2,2025,694498.78,420930,Filantropia,PR,True,True,True
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,2,2025,416773.42,421561,Odontologia de Grupo,TO,True,True,True
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,3,2025,230068808.69,344800,Medicina de Grupo,SP,True,True,True
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,165412888.14,347507,Cooperativa Médica,RO,True,True,True
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,27744924.06,347736,Cooperativa Médica,MG,True,True,True
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,3,2025,104590366.1,336831,Filantropia,PR,True,True,True
45572583000163,GARANTIA DE SAÚDE LTDA,3,2025,66102333.91,343064,Medicina de Grupo,SP,True,True,True
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,11410079.31,343722,Cooperativa Médica,MG,True,True,True
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,3,2025,216698386.76,346276,Cooperativa Médica,SP,True,True,True
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,3,2025,79020326.76,327557,Autogestão,SC,True,True,True
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,61566261.06,331651,Cooperativa Médica,MG,True,True,True
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,12953599.93,337561,Cooperativa Médica,MG,True,True,True
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,3,2025,54798908.65,340251,Cooperativa Médica,SC,True,True,True
29780384000194,HSMED SAUDE LTDA,3,2025,3054185.52,342955,Medicina de Grupo,RJ,True,True,True
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,3,2025,47126791.54,343676,Medicina de Grupo,RJ,True,True,True
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,3,2025,3060663.52,344141,Cooperativa Médica,PB,True,True,True
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,42009205.62,345776,Cooperativa Médica,SP,True,True,True
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,3,2025,1012203667.64,346926,Autogestão,DF,True,True,True
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,3,2025,862959211.14,348295,Cooperativa Médica,SP,True,True,True
87827689000100,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,3,2025,789562113.14,325571,Cooperativa Médica,RS,True,True,True
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,3,2025,34212888.61,328308,Cooperativa Médica,SP,True,True,True
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,3,2025,25494375.89,329665,Autogestão,ES,True,True,True
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,13782818.25,334847,Cooperativa Médica,GO,True,True,True
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,3,2025,201447754.37,348082,Cooperativa Médica,SP,True,True,True
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,3,2025,73333330.05,348244,Cooperativa Médica,SC,True,True,True
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,3,2025,301736996.64,335479,Cooperativa Médica,RJ,True,True,True
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,3,2025,132672755.59,338648,Autogestão,PR,True,True,True
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,3,2025,773795295.8,343269,Cooperativa Médica,PR,True,True,True
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,3,2025,274945565.74,344397,Cooperativa Médica,RJ,True,True,True
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,3,2025,14734120.11,345318,Cooperativa odontológica,RN,True,True,True
01193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,3,2025,59453777.08,324566,Cooperativa Médica,GO,True,True,True
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3,2025,157202442.02,326755,Filantropia,PR,True,True,True
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,3,2025,119609092.34,328537,Medicina de Grupo,SP,True,True,True
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,85965725.17,330108,Cooperativa Médica,MG,True,True,True
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,3,2025,36049492.27,330281,Autogestão,PB,True,True,True
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,3,2025,12639124.29,341941,Medicina de Grupo,RS,True,True,True
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3,2025,3342922.31,343056,Cooperativa odontológica,SP,True,True,True
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3,2025,1103898898.42,344885,Cooperativa Médica,PE,True,True,True
29309127000179,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3,2025,16520110697.94,326305,Medicina de Grupo,SP,True,True,True
66453168000160,UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO,3,2025,21903269.05,327352,Cooperativa Médica,MG,True,True,True
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3,2025,19151784.17,327468,Cooperativa Médica,SP,True,True,True
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,3,2025,766086235.58,327689,Cooperativa Médica,AL,True,True,True
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,3,2025,2153499.99,331104,Cooperativa odontológica,SP,True,True,True
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",3,2025,45585846.42,335541,Cooperativa Médica,RS,True,True,True
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,3,2025,3263301.0,336017,Cooperativa odontológica,SP,True,True,True
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,3,2025,223963804.52,337188,Cooperativa Médica,MG,True,True,True
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,3,2025,995100758.85,342084,Cooperativa Médica,MT,True,True,True
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,3,2025,10444381.76,342157,Cooperativa Médica,GO,True,True,True
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,3,2025,96336249.93,342611,Autogestão,SP,True,True,True
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,3,2025,58605961.72,343463,Medicina de Grupo,SE,True,True,True
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,3,2025,22115699.11,343765,Cooperativa Médica,GO,True,True,True
27578434000120,UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO,3,2025,1459999048.2,357391,Cooperativa Médica,ES,True,True,True
59007799000190,ASSOCIACAO DE SAUDE HOLAMBRA,3,2025,10091479.91,360783,Medicina de Grupo,SP,True,True,True
37880952000157,VIVACOM PLANOS DE SAÚDE,3,2025,60862057.42,361461,Autogestão,GO,True,True,True
75003525000180,UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO,3,2025,82449193.43,361615,Cooperativa Médica,PR,True,True,True
10219897000100,UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO,3,2025,68025380.83,362140,Cooperativa Médica,PA,True,True,True
45272366000158,UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO,3,2025,262206415.06,364312,Cooperativa Médica,SP,True,True,True
78953023000108,UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,54061586.04,366064,Cooperativa Médica,PR,True,True,True
